"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0099504",0.7097,0.0305,0.0813,0,3.11626285400126,4.41037110768302,0.50627379517855,0.0781640209693543,1.82529058192932,0.594982931772714,198,"synaptic vesicle cycle"
"GO:0099173",0.7013,0.0339,0.0775,0,3.00187383395659,4.36309862478836,0.498054605095445,0.0746435429957657,1.7891421560869,0.573800422927379,194,"postsynapse organization"
"GO:0046839",0.4463,0.0238,0.0134,0,2.89238585726787,2.66722820658195,0.345487376056203,0.0133110140596724,1.48450091515118,0.12575120530556,43,"phospholipid dephosphorylation"
"GO:0048167",0.7852,0.0434,0.1253,0,2.87397174354958,4.83866002935645,0.537045842166822,0.118049666773814,1.82017568001137,0.812262661450107,199,"regulation of synaptic plasticity"
"GO:0008361",0.582,0.0347,0.0375,0,2.7930364975649,3.65065824129374,0.424578339716694,0.0368139731227164,1.62197957442714,0.318453731118535,188,"regulation of cell size"
"GO:0007269",0.5925,0.0359,0.0449,0,2.77782566300324,3.8264651170665,0.430034494382262,0.0439211870579281,1.6283889169044,0.370873663338545,142,"neurotransmitter secretion"
"GO:0099643",0.5925,0.0359,0.0449,0,2.77782566300324,3.8264651170665,0.430034494382262,0.0439211870579281,1.6283889169044,0.370873663338545,142,"signal release from synapse"
"GO:0016241",0.598,0.0367,0.0415,0,2.76560150366148,3.74950407593037,0.432710255997153,0.0406619817188897,1.63043035903247,0.347129531095201,173,"regulation of macroautophagy"
"GO:0050806",0.5823,0.0359,0.05,0,2.76049008271311,3.93182563272433,0.423608870660881,0.048790164169432,1.61355012266428,0.405465108108165,160,"positive regulation of synaptic transmission"
"GO:0048041",0.5014,0.0311,0.0295,1e-04,2.75054058501802,3.32241650380904,0.375771812615004,0.0289732524853738,1.52329987978477,0.257511194818417,85,"focal adhesion assembly"
"GO:1902414",0.5797,0.0363,0.0551,0,2.74524094572823,4.02713581252865,0.42157827838488,0.0536355491659093,1.60679318565011,0.438899884194402,108,"protein localization to cell junction"
