"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0051168",0.5454,0.0335,0.0269,0,2.76239198421927,3.32862668882732,0.40233167637766,0.0265445552221122,1.57576880177756,0.238229188732251,168,"nuclear export"
"GO:0099504",0.5685,0.0358,0.0336,0,2.73926093771235,3.54385368206368,0.414945673640942,0.0330478540462004,1.5938531814174,0.289680075114454,198,"synaptic vesicle cycle"
"GO:0032543",0.5758,0.0385,0.0287,0,2.68119491406366,3.39114704580865,0.416985715495421,0.0282958691548473,1.5850268486528,0.25231392861399,130,"mitochondrial translation"
"GO:0035966",0.5197,0.035,0.0284,0,2.67165512171274,3.38099467434464,0.38411152024009,0.0280041964095973,1.52396071152963,0.249980205267769,151,"response to topologically incorrect protein"
"GO:0099173",0.5833,0.0403,0.0358,0,2.6495520495934,3.60549784517489,0.420002143430539,0.0351740750076541,1.58315101467832,0.306013029136504,194,"postsynapse organization"
"GO:0140053",0.5881,0.0418,0.0406,0,2.62205784593989,3.72810016726722,0.42158834680551,0.0397974698740661,1.57951656211041,0.340748793388473,164,"mitochondrial gene expression"
"GO:0099068",0.302,0.0215,0.0061,1e-04,2.60021749629899,1.86478460424294,0.242629408510838,0.00598147531553476,1.19653782583842,0.0582123592987625,41,"postsynapse assembly"
"GO:0072655",0.4815,0.0353,0.027,0,2.58716317950824,3.3322045101752,0.358363848241553,0.0266419309464211,1.45811643678198,0.2390169004705,120,"establishment of protein localization to mitochondrion"
"GO:0007272",0.5126,0.0378,0.024,0,2.58302450574652,3.2188758248682,0.37672693648829,0.0237165266173161,1.49190883581912,0.215111379616945,155,"ensheathment of neurons"
"GO:0008366",0.5126,0.0378,0.024,0,2.58302450574652,3.2188758248682,0.37672693648829,0.0237165266173161,1.49190883581912,0.215111379616945,155,"axon ensheathment"
"GO:0006888",0.3971,0.0291,0.0115,0,2.58217805825144,2.52572864430826,0.305714025814395,0.0114343776256632,1.34820391524803,0.108854404912082,132,"endoplasmic reticulum to Golgi vesicle-mediated transport"
"GO:0007034",0.5185,0.0384,0.0261,0,2.57910099423539,3.29953372788566,0.380041938535978,0.0257652078860264,1.49714914864897,0.231905056982783,169,"vacuolar transport"
"GO:0043484",0.5481,0.0412,0.0276,0,2.56586035324286,3.35340671782581,0.39665447842601,0.0272259862535915,1.52386768037453,0.243730184922598,185,"regulation of RNA splicing"
"GO:0051236",0.51,0.0385,0.0267,0,2.56006891829663,3.32143241319329,0.374332286492803,0.026349775322782,1.48258863153996,0.236651901339002,160,"establishment of RNA localization"
"GO:1990138",0.5083,0.0393,0.0265,0,2.53668576493792,3.31418600467253,0.372435779179831,0.0261549574768512,1.4740383005409,0.235072122179483,176,"neuron projection extension"
"GO:0031396",0.5307,0.0415,0.0246,0,2.52657534457992,3.24259235148552,0.385063165396635,0.0243022925229648,1.49453059658631,0.219938420365261,194,"regulation of protein ubiquitination"
"GO:0070585",0.4814,0.0376,0.0263,0,2.52552136894219,3.30688670219091,0.356077232576955,0.0259601016695316,1.44108806262553,0.233489843368354,127,"protein localization to mitochondrion"
"GO:0007612",0.4449,0.0347,0.0155,0,2.52494402284784,2.80336038090653,0.333928585388661,0.0153811020383024,1.39755220817273,0.144100343973757,153,"learning"
"GO:0016482",0.4591,0.0362,0.0161,1e-04,2.51513509588232,2.74376828370429,0.342259631889289,0.0158717745093653,1.41220395431719,0.148282202382671,136,"cytosolic transport"
"GO:0002181",0.512,0.0408,0.0241,1e-04,2.50737950564006,3.12755766633341,0.373443629541183,0.0237141830989216,1.46939183878838,0.214918005889387,159,"cytoplasmic translation"
"GO:0010970",0.4118,0.0328,0.0137,0,2.50250241167838,2.68784749378469,0.312591925428939,0.0136070034062169,1.34908968668336,0.128393214768399,171,"transport along microtubule"
"GO:0010977",0.4808,0.0385,0.0262,0,2.50122841827369,3.30321697330195,0.354805117943121,0.0258626595257274,1.43353613788319,0.232697764119021,144,"negative regulation of neuron projection development"
"GO:0038202",0.3628,0.0289,0.0103,0,2.49874578568738,2.42480272571829,0.281051136405047,0.0102473164515495,1.27825808537438,0.0980337402713654,98,"TORC1 signaling"
"GO:0051650",0.5544,0.0448,0.0329,0,2.49540448375256,3.5234150143864,0.397264139541064,0.0323703800304506,1.50836530533692,0.284426779731108,196,"establishment of vesicle localization"
"GO:0048167",0.6293,0.0513,0.0465,0,2.48919952544819,3.8607297110406,0.438122981127124,0.0454512629039174,1.57282054919588,0.381855242469031,199,"regulation of synaptic plasticity"
"GO:0048709",0.3423,0.0277,0.0064,0,2.48170757769807,2.00148000021012,0.267061264862563,0.00637960696403899,1.24230462183579,0.0620353909194527,105,"oligodendrocyte differentiation"
"GO:0034243",0.3925,0.0321,0.0139,0,2.47554778547444,2.70136121295141,0.299505131229552,0.0138042809763971,1.31593524908386,0.130150684465045,85,"regulation of transcription elongation by RNA polymerase II"
"GO:0050684",0.3964,0.0326,0.0115,0,2.47041726314856,2.52572864430826,0.301817602785332,0.0114343776256632,1.32004497557869,0.108854404912082,134,"regulation of mRNA processing"
