"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0048167",0.3533,0.0324,0.0048,0,2.36158811188877,1.75785791755237,0.270659865238001,0.00478851673179709,1.2307265144439,0.0468835858988505,199,"regulation of synaptic plasticity"
"GO:0006354",0.2935,0.0269,0.0028,0,2.35665231426432,1.33500106673234,0.230807167421835,0.00279608730200119,1.13168169313712,0.0276151670329734,134,"DNA-templated transcription elongation"
"GO:0031345",0.3174,0.0312,0.0036,0,2.29134200141987,1.52605630349505,0.244936924581615,0.00359353551013022,1.15732211813311,0.0353671438372913,196,"negative regulation of cell projection organization"
"GO:0043484",0.3329,0.0336,0.0034,0,2.26698786488593,1.48160454092422,0.254309165581635,0.00339423306801562,1.17565649334539,0.0334347760862374,185,"regulation of RNA splicing"
"GO:0099173",0.3488,0.0353,0.0043,0,2.2655438213137,1.66770682055808,0.264524068475524,0.00429078141715625,1.19908281903174,0.0421011760186353,194,"postsynapse organization"
"GO:0098876",0.2852,0.0301,0.0013,0,2.21948304793716,0.832909122935104,0.221258463352056,0.00129915573162013,1.08545929440551,0.0129162252665462,149,"vesicle-mediated transport to the plasma membrane"
"GO:0050806",0.2832,0.0306,0.0017,0,2.19652109507013,0.993251773010283,0.219215801218126,0.00169855663558151,1.07641782925437,0.0168571170664228,160,"positive regulation of synaptic transmission"
"GO:0050657",0.2808,0.0305,0.0038,0,2.19121005363299,1.56861591791385,0.217440761351991,0.00379279823869626,1.07090107615446,0.0372957847436969,157,"nucleic acid transport"
"GO:0050658",0.2808,0.0305,0.0038,0,2.19121005363299,1.56861591791385,0.217440761351991,0.00379279823869626,1.07090107615446,0.0372957847436969,157,"RNA transport"
"GO:0006986",0.2957,0.0324,0.0018,0,2.18416562731412,1.02961941718116,0.227164900790306,0.0017983819413794,1.09482870488847,0.017839918128331,137,"response to unfolded protein"
"GO:0051650",0.3502,0.039,0.0035,0,2.17247640764703,1.50407739677627,0.261994017508543,0.00349388925425584,1.17521799534194,0.0344014267173323,196,"establishment of vesicle localization"
"GO:0006403",0.3563,0.0398,0.0047,0,2.16989368361925,1.7404661748405,0.265732017019054,0.00468898948613147,1.18293765813365,0.0459289318883997,196,"RNA localization"
"GO:0008637",0.25,0.0277,0.0015,0,2.16855581636621,0.916290731874155,0.195820255665319,0.00149887612373595,1.00824939144497,0.0148886124937506,102,"apoptotic mitochondrial changes"
"GO:1990138",0.277,0.0312,0.0032,0,2.15565466114027,1.43508452528932,0.213790404407562,0.00319489089651929,1.05552231093802,0.031498667059371,176,"neuron projection extension"
"GO:0007006",0.2354,0.0267,0.0018,0,2.14409287233865,1.02961941718116,0.18504502895688,0.0017983819413794,0.973501762062015,0.017839918128331,112,"mitochondrial membrane organization"
"GO:0035967",0.2654,0.0306,0.0015,2e-04,2.13184181807337,0.7339691750802,0.20524712081866,0.00129889612106965,1.02885342710158,0.0128906098310776,101,"cellular response to topologically incorrect protein"
"GO:0048679",0.1444,0.0164,2e-04,0,2.12301835887894,0.182321556793955,0.118613509729946,0.000199980002666245,0.741773692000103,0.00199800266267306,29,"regulation of axon regeneration"
