"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:1990138",0.8139,0.0346,0.1504,0,3.13071976846819,5.01992534100335,0.561464344794509,0.140109707984645,1.91541373906753,0.917889453237852,177,"neuron projection extension"
"GO:0099504",0.8502,0.0407,0.2007,0,3.01614598978262,5.30678144496017,0.575400177693405,0.182904720054535,1.91004252463248,1.10094290400639,199,"synaptic vesicle cycle"
"GO:0050770",0.8008,0.0392,0.164,0,2.99299220458343,5.10594547390058,0.549779824236133,0.151862349309246,1.86737150948511,0.970778917158225,156,"regulation of axonogenesis"
"GO:0007269",0.7853,0.0386,0.1607,0,2.98850928073704,5.08574276658306,0.541712815908697,0.14902327139244,1.8543344838612,0.958200134951365,144,"neurotransmitter secretion"
"GO:0099643",0.7853,0.0386,0.1607,0,2.98850928073704,5.08574276658306,0.541712815908697,0.14902327139244,1.8543344838612,0.958200134951365,144,"signal release from synapse"
"GO:0042552",0.6908,0.0345,0.0927,0,2.9697642000217,4.54009818924438,0.491283571507037,0.0886516975945626,1.77148089225457,0.655964389432229,154,"myelination"
"GO:0017156",0.5,0.0251,0.0286,0,2.95467078675622,3.38777436133001,0.380674939300946,0.0281986543586787,1.56781623774328,0.251536625815428,66,"calcium-ion regulated exocytosis"
"GO:0007044",0.522,0.0271,0.0385,1e-04,2.92381188772522,3.58099049210275,0.393285962249873,0.0376773693336966,1.58796591454377,0.324700639306218,96,"cell-substrate junction assembly"
"GO:0050771",0.499,0.0259,0.0318,0,2.9224818118144,3.4904285153901,0.379227943008931,0.0313048498284125,1.55977365706515,0.276115436080315,66,"negative regulation of axonogenesis"
"GO:0150115",0.5012,0.0264,0.0386,0,2.90845543332946,3.67882911826043,0.380207253959439,0.0378736524280815,1.55947617616606,0.326421900767711,103,"cell-substrate junction organization"
"GO:0050773",0.514,0.0271,0.0281,0,2.90839732432404,3.37073817417745,0.388015857825636,0.0277124385665358,1.57502074995173,0.247641022914597,99,"regulation of dendrite development"
"GO:1902414",0.5897,0.0313,0.0457,0,2.90624104408458,3.84374416467485,0.432725176844803,0.0446865176224061,1.65877193912849,0.376379527213068,108,"protein localization to cell junction"
"GO:0071453",0.5419,0.0287,0.0331,0,2.90577809510275,3.52929738428947,0.404719553040323,0.0325639908732626,1.60694841371565,0.285930539412975,177,"cellular response to oxygen levels"
"GO:0098815",0.4381,0.0234,0.0227,0,2.89014404526852,3.16547504814109,0.340192380521342,0.02244618882983,1.47261330502409,0.204572165728774,49,"modulation of excitatory postsynaptic potential"
"GO:0048709",0.6072,0.0328,0.0532,0,2.89004297275429,3.9926809084456,0.442219973968292,0.0518331486400172,1.6724692742811,0.4265740713184,106,"oligodendrocyte differentiation"
"GO:0010977",0.6964,0.0381,0.0984,0,2.88123666725023,4.59915211366253,0.491116239401236,0.0938545754716243,1.75212351177479,0.685115008862681,146,"negative regulation of neuron projection development"
"GO:0007213",0.2746,0.0145,0.0035,0,2.8781105152143,1.50407739677627,0.228236523614324,0.00349388925425584,1.18528396701569,0.0344014267173323,21,"G protein-coupled acetylcholine receptor signaling pathway"
"GO:0015800",0.5159,0.0281,0.0304,0,2.87711125802455,3.44680789291421,0.3882968834173,0.0299470763679521,1.57027340379031,0.265436463504461,66,"acidic amino acid transport"
"GO:0007215",0.4296,0.0233,0.0177,0,2.87470323458376,2.92852352386054,0.334361985752508,0.0175451792157489,1.4575015944525,0.16296882827814,50,"glutamate receptor signaling pathway"
"GO:0050768",0.6179,0.0343,0.0579,0,2.86406074480606,4.07584109065754,0.447404142627533,0.0562858110105919,1.67625418005325,0.456791735273505,149,"negative regulation of neurogenesis"
"GO:0051961",0.6002,0.0336,0.0609,0,2.85507397581514,4.12552017969055,0.437080767387686,0.0591176044830888,1.65651574741802,0.475612868010246,155,"negative regulation of nervous system development"
"GO:0048813",0.7172,0.041,0.0926,0,2.83907846350861,4.53903038348355,0.500513267735437,0.0885601769794802,1.7571239725653,0.655445313375934,140,"dendrite morphogenesis"
"GO:0007612",0.6292,0.0359,0.0656,0,2.83782567827669,4.19870457754634,0.452818482710201,0.0635380208039877,1.68002872164741,0.504405055963068,153,"learning"
"GO:0016241",0.6376,0.0366,0.0685,0,2.83227422988483,4.24132675257075,0.457285628591474,0.0662557957770653,1.68634472510569,0.521765563804325,173,"regulation of macroautophagy"
"GO:0140029",0.5945,0.0343,0.0503,0,2.8255184248561,3.93769075217672,0.432835338066354,0.0490758376465926,1.64311605866521,0.407463110770837,82,"exocytic process"
"GO:0048278",0.5238,0.0311,0.0391,0,2.79416120749391,3.69137633431252,0.390581021515011,0.0383549538764639,1.55986941340405,0.330022912941306,64,"vesicle docking"
"GO:0007272",0.7159,0.0431,0.1018,0,2.78847657840603,4.63278535302106,0.49774067560965,0.096945206056479,1.74074811187235,0.702106921931417,156,"ensheathment of neurons"
"GO:0008366",0.7159,0.0431,0.1018,0,2.78847657840603,4.63278535302106,0.49774067560965,0.096945206056479,1.74074811187235,0.702106921931417,156,"axon ensheathment"
"GO:0003176",0.3317,0.0195,0.0079,0,2.78681629688007,2.18605127673809,0.267144010493589,0.0078689583786952,1.28441453118987,0.0760346862759976,43,"aortic valve development"
"GO:0016079",0.6505,0.0393,0.0869,0,2.78292592761226,4.47619980469113,0.462530862698872,0.0833296075870042,1.68410977028776,0.625403528473426,96,"synaptic vesicle exocytosis"
"GO:0006839",0.4601,0.0276,0.022,0,2.78020822138685,3.13549421592915,0.35127894027179,0.0217614917815127,1.4792149683051,0.198850858745165,182,"mitochondrial transport"
"GO:0030705",0.5979,0.0363,0.0536,0,2.77610131262065,4.00003388275086,0.433033589955171,0.0522128714469343,1.63321748732062,0.42918163472548,200,"cytoskeleton-dependent intracellular transport"
"GO:0061572",0.5725,0.0355,0.0435,0,2.75444567598098,3.79548918917219,0.417782307738957,0.0425804475351185,1.60203047115624,0.361164849211584,167,"actin filament bundle organization"
"GO:0001755",0.4149,0.0257,0.0208,0,2.74578128134266,3.08190996979504,0.321683550888541,0.0205866336083883,1.41007459145589,0.188966099512623,57,"neural crest cell migration"
