"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0007269",0.9406,0.033,0.484,0,3.32122003132991,6.18414889093748,0.630530013471561,0.394741144745189,2.05720362063445,1.76473079684014,144,"neurotransmitter secretion"
"GO:0099643",0.9406,0.033,0.484,0,3.32122003132991,6.18414889093748,0.630530013471561,0.394741144745189,2.05720362063445,1.76473079684014,144,"signal release from synapse"
"GO:0050770",0.9472,0.0352,0.5041,1e-04,3.26550633163629,6.12944624966968,0.631797798486627,0.408094717678697,2.04712005098683,1.79757006082352,156,"regulation of axonogenesis"
"GO:0048675",0.8506,0.032,0.2996,1e-04,3.25060937155284,5.61047029751455,0.584011243773422,0.261956529812475,1.97429144159354,1.38429436045322,119,"axon extension"
"GO:0050768",0.8117,0.0313,0.2345,0,3.22529480753055,5.46171091345647,0.563445488659942,0.210666029803097,1.93782620728211,1.20746669358019,149,"negative regulation of neurogenesis"
"GO:1990138",0.9358,0.0371,0.4927,0,3.20225553015085,6.20192804526482,0.6240923211193,0.400586560657057,2.02221876742152,1.7795181828057,177,"neuron projection extension"
"GO:0061387",0.7718,0.0307,0.2379,1e-04,3.19370360201507,5.38073487452744,0.541757795935185,0.213316400555294,1.89765541917412,1.21658030739907,109,"regulation of extent of cell growth"
"GO:0016079",0.8617,0.0347,0.3027,0,3.18491631729694,5.7160403720517,0.587378519166946,0.264439033721381,1.96565246830212,1.39302168186932,96,"synaptic vesicle exocytosis"
"GO:0099504",0.9704,0.0396,0.5962,0,3.17497026330396,6.39225206566504,0.639400544038993,0.467625804459771,2.03700649904569,1.94046678938925,199,"synaptic vesicle cycle"
"GO:0042552",0.8813,0.0369,0.3388,0,3.14758102213968,5.82835720923783,0.595727534652852,0.291773690355034,1.96962749091804,1.47887354241298,154,"myelination"
"GO:1903305",0.67,0.0294,0.1232,1e-04,3.09432652855951,4.72658298969505,0.483847518192147,0.116081759289076,1.78348213278093,0.801898544185981,125,"regulation of regulated secretory pathway"
"GO:0048813",0.8781,0.0389,0.3518,0,3.09252233296132,5.86590132413264,0.592098166410406,0.301437037684117,1.95185766453615,1.50806941804581,140,"dendrite morphogenesis"
"GO:0099173",0.7937,0.0351,0.2185,0,3.0916718196073,5.39135223251523,0.549782485165264,0.197620594083124,1.88935490342119,1.15845228902413,196,"postsynapse organization"
"GO:1901890",0.712,0.0314,0.1397,0,3.09132299761601,4.94662996412034,0.506745175084829,0.130765069879552,1.82125423411117,0.874217955452247,108,"positive regulation of cell junction assembly"
"GO:0030705",0.7937,0.0354,0.2263,0,3.08339591030344,5.4262707308585,0.549492700087167,0.204001505785843,1.88713678790917,1.18264701761118,200,"cytoskeleton-dependent intracellular transport"
"GO:0015800",0.6804,0.0306,0.1428,0,3.070992384634,4.96842344528695,0.488890703401103,0.133481391374481,1.78766739190663,0.887067873197252,66,"acidic amino acid transport"
"GO:0007044",0.7422,0.0337,0.1736,0,3.06422550054682,5.1624976434055,0.522004083810352,0.160075947846635,1.84041903161993,1.0064969997603,96,"cell-substrate junction assembly"
"GO:0051952",0.6783,0.031,0.14,0,3.05532695339753,4.94875989037817,0.487252171297174,0.131028262406404,1.78191473076419,0.8754687373539,94,"regulation of amine transport"
"GO:0140056",0.8003,0.0368,0.2447,0,3.05392630615848,5.50411127952713,0.551814271065567,0.218894537024795,1.88420803592598,1.23750428753473,82,"organelle localization by membrane tethering"
"GO:0051961",0.8148,0.038,0.2422,0,3.04060758075381,5.49388415009201,0.558679484063975,0.216884001143066,1.89145177699142,1.23022517547,155,"negative regulation of nervous system development"
"GO:1902414",0.7761,0.0367,0.2063,0,3.02590894776123,5.33416701944173,0.538377357944215,0.187557823589201,1.85769149594241,1.11939482785064,108,"protein localization to cell junction"
"GO:0043266",0.6464,0.0307,0.101,1e-04,3.01664766060891,4.52966263347995,0.468352903037038,0.0961188627402095,1.74235702890296,0.697135221737901,102,"regulation of potassium ion transport"
"GO:0050773",0.6614,0.0315,0.1345,1e-04,3.01462951373536,4.81366146051543,0.476646566893665,0.126092030237426,1.75615199233058,0.851285901565159,99,"regulation of dendrite development"
"GO:0170033",0.624,0.0298,0.0992,0,3.01023695975687,4.60716818865076,0.455527633109582,0.0945826424859478,1.71879658811573,0.689139159162406,163,"L-amino acid metabolic process"
"GO:0086001",0.6096,0.0292,0.0852,0,3.00660015591995,4.45667017766965,0.447203899497831,0.0817643018026396,1.70333983964687,0.616266136223988,84,"cardiac muscle cell action potential"
"GO:0030010",0.6855,0.033,0.1297,0,3.00524570059186,4.87290462063018,0.489595065554477,0.121952110750746,1.77597132947392,0.831603923706961,154,"establishment of cell polarity"
"GO:0060996",0.6663,0.0325,0.1183,0,2.99169428107854,4.78164132910387,0.47862255370939,0.111809675052006,1.75499109255008,0.780700077567807,96,"dendritic spine development"
"GO:0008361",0.7778,0.0381,0.2179,0,2.99163180650672,5.38861500452882,0.537984525608375,0.197128064110928,1.84944071683889,1.15656668192867,188,"regulation of cell size"
