"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0030517",0.2265,0.0069,6e-04,0,3.36028747891803,0.470003629245735,0.197288280776975,0.000599820071967549,1.11653613068549,0.00598207167754747,46,"negative regulation of axon extension"
"GO:0021675",0.3432,0.0118,0.005,0,3.29177771285187,1.79175946922805,0.283323903905495,0.00498754151103897,1.37730957471208,0.048790164169432,97,"nerve development"
"GO:0099560",0.2254,0.0081,0.0022,0,3.21402893280622,1.16315080980568,0.195199950231658,0.0021975835434872,1.10199847013977,0.0217614917815127,27,"synaptic membrane adhesion"
"GO:0098703",0.2285,0.0085,0.0013,0,3.1846112308941,0.832909122935104,0.197329834566967,0.00129915573162013,1.10778666494415,0.0129162252665462,42,"calcium ion import across plasma membrane"
"GO:1902656",0.2285,0.0085,0.0013,0,3.1846112308941,0.832909122935104,0.197329834566967,0.00129915573162013,1.10778666494415,0.0129162252665462,42,"calcium ion import into cytosol"
"GO:0009187",0.219,0.0083,0.0011,0,3.16361314619315,0.741937344729377,0.189765106082102,0.00109939544330106,1.0802859487779,0.0109399400383345,41,"cyclic nucleotide metabolic process"
"GO:0052652",0.219,0.0083,0.0011,0,3.16361314619315,0.741937344729377,0.189765106082102,0.00109939544330106,1.0802859487779,0.0109399400383345,40,"cyclic purine nucleotide metabolic process"
"GO:0086011",0.2174,0.0084,0.0033,0,3.14561855459479,1.45861502269952,0.188352520746059,0.00329456694943011,1.07433471908676,0.0324671901375014,30,"membrane repolarization during action potential"
"GO:0006953",0.2108,0.0082,3e-04,0,3.13643894911231,0.262364264467491,0.183114735499033,0.000299955008997942,1.05516825208111,0.00299550897979837,47,"acute-phase response"
"GO:0051588",0.3488,0.0144,0.0055,0,3.12299405316492,1.87180217690159,0.284918003564629,0.00548493023056975,1.36687627526279,0.0535407669280298,99,"regulation of neurotransmitter transport"
"GO:0071875",0.2255,0.009,0.0021,0,3.12015985192904,1.1314021114911,0.194389182614559,0.00209779808214612,1.09401457941948,0.0207825391825286,34,"adrenergic receptor signaling pathway"
"GO:1900271",0.2095,0.0085,6e-04,0,3.09819385451594,0.470003629245735,0.181742972655815,0.000599820071967549,1.04820791914414,0.00598207167754747,47,"regulation of long-term synaptic potentiation"
"GO:0043266",0.3522,0.015,0.0041,0,3.09444574649002,1.62924053973028,0.28684428318069,0.00409161790325356,1.36919243148062,0.040181789632832,102,"regulation of potassium ion transport"
"GO:0016079",0.3907,0.0168,0.0082,0,3.09129778337375,2.21920348405499,0.313146776609321,0.0081665626663934,1.43536987270173,0.0788111804242898,96,"synaptic vesicle exocytosis"
"GO:0099171",0.2232,0.0094,0.0025,0,3.07073270449073,1.25276296849537,0.19211428070869,0.00249688019858715,1.08326043665906,0.0246926125903714,35,"presynaptic modulation of chemical synaptic transmission"
"GO:0031629",0.2316,0.01,0.0083,0,3.05142496728619,2.23001440015921,0.19836380621504,0.00826574441703259,1.10344905746872,0.0797349680188535,23,"synaptic vesicle fusion to presynaptic active zone membrane"
"GO:0048499",0.2316,0.01,0.0071,0,3.05142496728619,2.09186406167839,0.19836380621504,0.00707491367196198,1.10344905746872,0.0685927914656117,28,"synaptic vesicle membrane organization"
"GO:0099500",0.2316,0.01,0.0083,0,3.05142496728619,2.23001440015921,0.19836380621504,0.00826574441703259,1.10344905746872,0.0797349680188535,24,"vesicle fusion to plasma membrane"
"GO:0044331",0.1865,0.0079,7e-04,0,3.04772756867237,0.53062825106217,0.163138838514986,0.000699755114273265,0.976533663890705,0.00697561373642536,48,"cell-cell adhesion mediated by cadherin"
"GO:0050806",0.4736,0.0218,0.0124,0,3.03571180804127,2.59525470695687,0.366142608604345,0.0123237496888319,1.54955193400961,0.116893751471499,177,"positive regulation of synaptic transmission"
"GO:0099174",0.2299,0.0101,0.0019,0,3.03503960804216,1.06471073699243,0.196883529413226,0.00189819728308027,1.0974005345059,0.0188217542405877,35,"regulation of presynapse organization"
"GO:1905606",0.2299,0.0101,0.0019,0,3.03503960804216,1.06471073699243,0.196883529413226,0.00189819728308027,1.0974005345059,0.0188217542405877,35,"regulation of presynapse assembly"
"GO:1903859",0.2323,0.0103,0.0037,0,3.02752245330909,1.54756250871601,0.198635025510391,0.00369317183761761,1.10283424910109,0.0363319292473902,27,"regulation of dendrite extension"
