"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0032543",0.7289,0.0327,0.0919,0,3.07540970109927,4.53152364581979,0.515308636433372,0.0879192980378836,1.83200857925932,0.651804217025563,130,"mitochondrial translation"
"GO:0140053",0.7869,0.0372,0.125,0,3.02653566263911,4.83628190695148,0.543957500220106,0.117783035656383,1.86629252109062,0.810930216216329,164,"mitochondrial gene expression"
"GO:0031503",0.5933,0.0314,0.0462,0,2.90922581957433,3.85439389259151,0.434890234479605,0.0451645519543737,1.66321669989793,0.379805361327587,191,"protein-containing complex localization"
"GO:0051168",0.6704,0.0368,0.0746,0,2.87705598192039,4.32545628318549,0.476924072090309,0.071948499312584,1.72838985529547,0.55732745741741,171,"nuclear export"
"GO:0006626",0.6097,0.0345,0.0683,0,2.84507314374772,4.23844490619586,0.442129608026586,0.0660685999697047,1.66327814648904,0.520577915208669,106,"protein targeting to mitochondrion"
"GO:0042552",0.644,0.0365,0.0672,0,2.84490938381941,4.22244456484942,0.461282643740291,0.0650383961792221,1.69571642020808,0.51402051466251,154,"myelination"
"GO:0048813",0.6715,0.0383,0.0845,0,2.83977759260078,4.44851637594271,0.476136666550745,0.081119051284792,1.7189114331325,0.612479277492491,140,"dendrite morphogenesis"
"GO:0032784",0.561,0.0321,0.0518,0,2.83196856751067,3.96651119071222,0.413731079943544,0.0505029821731068,1.61019462832341,0.417393678973438,101,"regulation of DNA-templated transcription elongation"
"GO:1902414",0.6421,0.0369,0.056,1e-04,2.83134912105244,3.94774108803023,0.459740417933559,0.0543881902837364,1.69023327268168,0.443686320928362,108,"protein localization to cell junction"
"GO:0031396",0.6389,0.0368,0.0585,0,2.82900281151987,4.08597631255158,0.457886238471771,0.0568528115927828,1.68664258860615,0.460584407329244,198,"regulation of protein ubiquitination"
"GO:0150115",0.5454,0.0314,0.042,0,2.8251928854583,3.76120011569356,0.404365673882625,0.0411419433311752,1.59162417356735,0.350656871613169,103,"cell-substrate junction organization"
"GO:0035967",0.5521,0.032,0.0474,0,2.81903125553415,3.87949981372259,0.408110185615631,0.0463109028632504,1.59739600181279,0.387979793767145,102,"cellular response to topologically incorrect protein"
"GO:0006400",0.4977,0.0288,0.0245,0,2.81749631904072,3.23867845216438,0.375537523514995,0.0242046886968174,1.53482814215996,0.219135529916671,91,"tRNA modification"
"GO:0007034",0.6742,0.0395,0.0799,0,2.81370696916925,4.39321382406445,0.476595610927888,0.0768684442565771,1.71376563688213,0.587230954968396,171,"vacuolar transport"
"GO:0002181",0.6899,0.0407,0.071,0,2.80749396668999,4.27666611901606,0.484775791924964,0.0685927914656117,1.72527639105003,0.536493370514568,160,"cytoplasmic translation"
"GO:0099173",0.7273,0.0442,0.0975,0,2.77961596438568,4.59005654817804,0.503308453722787,0.0930348659671893,1.74696616134529,0.680568398353085,196,"postsynapse organization"
"GO:1905475",0.5316,0.0321,0.0329,0,2.77823739099681,3.5234150143864,0.394717379031252,0.0323703800304506,1.56469707085321,0.284426779731108,180,"regulation of protein localization to membrane"
"GO:0006354",0.6511,0.0401,0.076,0,2.76418980289697,4.34380542185368,0.462124870078699,0.0732504617395927,1.679182345349,0.56531380905006,135,"DNA-templated transcription elongation"
"GO:0016241",0.6785,0.0419,0.0723,0,2.76248540765723,4.29456060889261,0.476854568001952,0.0698058742439629,1.70224640710806,0.544066957545793,173,"regulation of macroautophagy"
"GO:0099504",0.7382,0.0459,0.1021,1e-04,2.75755084487524,4.54038921121859,0.507972336243137,0.097117455715026,1.74833527996223,0.7025929380884,199,"synaptic vesicle cycle"
