"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0016079",0.3947,0.0238,0.0138,0,2.76981269522044,2.69462718077007,0.309158143341166,0.013705647056112,1.38528415798317,0.129272335704139,95,"synaptic vesicle exocytosis"
"GO:0050806",0.4201,0.0271,0.0137,0,2.70710075882818,2.68784749378469,0.323987994479209,0.0136070034062169,1.40904692258362,0.128393214768399,160,"positive regulation of synaptic transmission"
"GO:1990138",0.5337,0.0349,0.0289,0,2.70096854646045,3.39785848039664,0.393378312982607,0.0284902703996274,1.54704189311576,0.25386672395705,176,"neuron projection extension"
"GO:0099504",0.6171,0.0417,0.0334,0,2.67245133643065,3.53805656437935,0.439780427593495,0.0328543368709473,1.62150315419189,0.288181947493432,198,"synaptic vesicle cycle"
"GO:0001662",0.2672,0.0181,0.0037,0,2.64204463579499,1.54756250871601,0.218871596947011,0.00369317183761761,1.13437493554302,0.0363319292473902,42,"behavioral fear response"
"GO:0099173",0.3839,0.027,0.0119,1e-04,2.6207790501145,2.4619171315633,0.298263669303326,0.0117297567532439,1.33769118734068,0.111435928996705,194,"postsynapse organization"
"GO:0002209",0.2606,0.0181,0.0033,0,2.61712828453046,1.45861502269952,0.21364965296586,0.00329456694943011,1.1162375875659,0.0324671901375014,43,"behavioral defense response"
"GO:0071453",0.4189,0.0301,0.0128,0,2.60280876850496,2.62466859216316,0.32022603862362,0.0127187724077746,1.38340780085523,0.120446153075867,163,"cellular response to oxygen levels"
"GO:0007272",0.4206,0.0306,0.0219,0,2.59089987663429,3.13113691056019,0.320938160669586,0.0216636396360264,1.38284277571813,0.198030850499135,155,"ensheathment of neurons"
"GO:0008366",0.4206,0.0306,0.0219,0,2.59089987663429,3.13113691056019,0.320938160669586,0.0216636396360264,1.38284277571813,0.198030850499135,155,"axon ensheathment"
"GO:0048167",0.6459,0.049,0.041,0,2.56016871762179,3.73766961828337,0.450450017653725,0.0401817896328318,1.61064523701566,0.343589704390077,199,"regulation of synaptic plasticity"
"GO:0051961",0.4099,0.0309,0.0149,0,2.55574386609856,2.76631910922619,0.313086572768976,0.0147900854726353,1.35978095514526,0.138891998866619,151,"negative regulation of nervous system development"
"GO:0010977",0.4644,0.0365,0.0207,0,2.51855631789183,3.07731226054641,0.345595949370247,0.0204886664273156,1.41943860535364,0.188137942115394,144,"negative regulation of neuron projection development"
"GO:0021782",0.3949,0.0312,0.0109,1e-04,2.50919520156172,2.38122822031316,0.302099555473212,0.0107410281775416,1.32763284544785,0.102459208035146,129,"glial cell development"
"GO:0008306",0.2667,0.0208,0.003,0,2.50795698073126,1.38629436111989,0.215828459899061,0.00299550897979837,1.11040778957657,0.0295588022415444,87,"associative learning"
"GO:1902991",0.3038,0.0244,0.004,0,2.484906649788,1.6094379124341,0.241176002165069,0.00399202126953746,1.17741752557366,0.0392207131532813,42,"regulation of amyloid precursor protein catabolic process"
"GO:0006904",0.2891,0.0233,0.0037,0,2.47974934078086,1.54756250871601,0.230911601356349,0.00369317183761761,1.14921596982021,0.0363319292473902,42,"vesicle docking involved in exocytosis"
