"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0007269",0.8196,0.0334,0.2214,2e-04,3.17197921562873,5.22215600558247,0.565762359842765,0.199797761804231,1.9305866594075,1.16551826465265,142,"neurotransmitter secretion"
"GO:0099643",0.8196,0.0334,0.2214,2e-04,3.17197921562873,5.22215600558247,0.565762359842765,0.199797761804231,1.9305866594075,1.16551826465265,142,"signal release from synapse"
"GO:1990138",0.8286,0.0362,0.2261,0,3.10463489563622,5.42539044911151,0.567990471349638,0.203838400256204,1.91955368187041,1.18203389680718,176,"neuron projection extension"
"GO:0061572",0.6599,0.0288,0.0856,0,3.09909414896505,4.46129981556839,0.478364285088819,0.0821328295385222,1.77492603200549,0.618423634364009,162,"actin filament bundle organization"
"GO:0099504",0.897,0.0395,0.293,0,3.09886809418971,5.68357976733868,0.601533862636947,0.25696509978972,1.96668616870042,1.36863942588117,198,"synaptic vesicle cycle"
"GO:0043266",0.6235,0.0287,0.0787,0,3.04580428375698,4.37826958579617,0.456288443405916,0.0757566123992463,1.72661643146946,0.580538236177291,93,"regulation of potassium ion transport"
"GO:0034205",0.4686,0.0216,0.033,0,3.03393136223565,3.52636052461616,0.36293954029918,0.0324671901375014,1.54244022968483,0.285178942233662,44,"amyloid-beta formation"
"GO:0010977",0.7822,0.0367,0.168,0,3.03372799676234,5.12989871492307,0.541805964849553,0.155292884406035,1.86463004394094,0.985816794522765,144,"negative regulation of neuron projection development"
"GO:0071526",0.4737,0.0219,0.035,0,3.03154611499708,3.58351893845611,0.366112605601054,0.0344014267173323,1.5489055751206,0.300104592450338,44,"semaphorin-plexin signaling pathway"
"GO:0042552",0.7614,0.0361,0.1465,0,3.0228543827266,4.99382817577987,0.530645283113653,0.136713823315822,1.84516906296259,0.902191807494653,153,"myelination"
"GO:1902991",0.4672,0.022,0.0402,0,3.01340133912766,3.71843825635548,0.361594330738551,0.0394130023568351,1.53669093048466,0.337899788612398,42,"regulation of amyloid precursor protein catabolic process"
"GO:0031345",0.7554,0.0363,0.1583,0,3.00957701013453,5.070789216916,0.527040073967845,0.146953412956163,1.83671085709032,0.948951514113703,196,"negative regulation of cell projection organization"
"GO:0050770",0.8136,0.0395,0.2322,0,3.00139522110182,5.45189645447634,0.556573991895252,0.208801189598333,1.87932823764033,1.2005670111911,156,"regulation of axonogenesis"
"GO:0050768",0.6985,0.0344,0.1179,0,2.98365397396581,4.77828280369674,0.495923960142991,0.111451925294143,1.78191453956602,0.778866055962483,145,"negative regulation of neurogenesis"
"GO:0017156",0.496,0.0244,0.0469,0,2.97384085207214,3.86911550441687,0.378687804209052,0.0458334163431722,1.56673848676027,0.38458189719174,66,"calcium-ion regulated exocytosis"
"GO:0021756",0.2823,0.0135,0.0052,0,2.97235775740994,1.82454929205105,0.235245653573015,0.00518652668730015,1.21440280378091,0.0506931143155182,22,"striatum development"
"GO:0051961",0.686,0.0342,0.1182,0,2.9712882096183,4.78080275463125,0.48873067859968,0.111720249610408,1.76762556789163,0.780241887410879,151,"negative regulation of nervous system development"
"GO:0045669",0.4892,0.0242,0.0355,0,2.96796947657663,3.59731226058845,0.374327242970112,0.0348844018535019,1.5568725150891,0.303801454331664,68,"positive regulation of osteoblast differentiation"
"GO:0150116",0.4911,0.0248,0.0401,0,2.94830745594436,3.71600812150219,0.375016631014337,0.0393168623769504,1.555272751895,0.33718626735487,68,"regulation of cell-substrate junction organization"
"GO:0048041",0.5142,0.0264,0.0554,0,2.93401216139612,4.03246915850401,0.38882971236778,0.0539198419894303,1.58086912629396,0.440832251945456,85,"focal adhesion assembly"
