"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0016247",0.8275,0.0324,0.2779,0,3.21106093688396,5.63085329463344,0.571062723779475,0.245218105632521,1.94666515097868,1.32945942436735,144,"channel regulator activity"
"GO:0141108",0.844,0.0376,0.2868,0,3.08608435088639,5.66226579445327,0.575026771114305,0.252158516382734,1.92577524064626,1.35273757759105,145,"transporter regulator activity"
"GO:0019199",0.627,0.0277,0.1025,2e-04,3.08564304370262,4.45725005591147,0.45941453258801,0.0973803483361979,1.73924271449503,0.703571697895829,79,"transmembrane receptor protein kinase activity"
"GO:0044325",0.8076,0.0376,0.2399,0,3.04205208073589,5.48438190962083,0.55508964453489,0.215030731203659,1.88645282740644,1.22348127071398,133,"transmembrane transporter binding"
"GO:0019905",0.6956,0.0328,0.1692,1e-04,3.02575055544293,5.04166403633495,0.495763099946049,0.156219759254621,1.79025230993748,0.989284911449398,66,"syntaxin binding"
"GO:0045499",0.3822,0.0182,0.0344,0,2.99364676706297,3.56671182013973,0.305640070189058,0.0338215484755107,1.40598086077507,0.295650242100958,28,"chemorepellent activity"
"GO:0000149",0.7341,0.036,0.2031,1e-04,2.98908863173582,5.22329989001147,0.515121402985075,0.184801564057008,1.81369841351151,1.10789309774258,106,"SNARE binding"
"GO:0001540",0.731,0.0368,0.1641,0,2.96347141133577,5.10655135092608,0.512560229578199,0.151948256272058,1.804109789667,0.971157633314995,85,"amyloid-beta binding"
"GO:0005267",0.7478,0.0383,0.2088,0,2.94724740628817,5.3461546959622,0.520773093884036,0.189628131976393,1.81321952024782,1.12752363216253,122,"potassium channel activity"
"GO:0005178",0.7652,0.0394,0.1913,1e-04,2.94261344729944,5.16374647279041,0.529620374821051,0.174945152822845,1.82561319575248,1.06818397764421,157,"integrin binding"
