"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0015171",0.2905,0.0235,0.007,1e-04,2.47636688823987,1.98413136187551,0.231801614057324,0.00687561873609175,1.15118681321171,0.0666591481407313,100,"amino acid transmembrane transporter activity"
"GO:0001540",0.3416,0.0282,0.0078,0,2.46239487661578,2.17475172148416,0.266053230887595,0.00776973726436069,1.23681295047632,0.0751074724868055,85,"amyloid-beta binding"
"GO:0072349",0.1544,0.0123,0.0011,0,2.45823840270584,0.741937344729377,0.131355758854955,0.00109939544330106,0.81773396972157,0.0109399400383345,29,"modified amino acid transmembrane transporter activity"
"GO:0044325",0.3864,0.0335,0.0122,0,2.41849842693558,2.58021682959233,0.293759359279573,0.0121261797978406,1.29292985281165,0.115112807100505,133,"transmembrane transporter binding"
"GO:0019829",0.239,0.0204,0.0058,1e-04,2.41724800131419,1.82161243237774,0.194109895361486,0.00568324975539408,1.03518057450573,0.0553808331030241,53,"ATPase-coupled monoatomic cation transmembrane transporter activity"
"GO:0016247",0.3701,0.0326,0.018,0,2.40194550109739,2.94443897916644,0.282803836413514,0.017839918128331,1.26560836027832,0.165514438477573,144,"channel regulator activity"
"GO:0030276",0.2344,0.0209,0.0038,0,2.37479955800372,1.56861591791385,0.189900430873981,0.00379279823869626,1.0173741235898,0.0372957847436969,56,"clathrin binding"
"GO:0022832",0.3114,0.0281,0.0167,2e-04,2.37354624378808,2.69124308278583,0.243382830280846,0.016362108296312,1.16675476831617,0.152438350641746,173,"voltage-gated channel activity"
"GO:0032934",0.2201,0.0197,0.0036,0,2.36848138759208,1.52605630349505,0.179424356211108,0.00359353551013022,0.98364483441189,0.0353671438372913,67,"sterol binding"
"GO:0001965",0.1463,0.0128,0.001,2e-04,2.36780273130543,0.510825623765991,0.123820591731052,0.00079952033041718,0.780933966062534,0.00795232819049502,29,"G-protein alpha-subunit binding"
"GO:0141108",0.3831,0.0352,0.0182,0,2.36184381652013,2.95491027903374,0.289732711884026,0.0180363624860986,1.2734685079515,0.167207918983906,145,"transporter regulator activity"
"GO:0051287",0.2504,0.0227,0.004,0,2.36157024801506,1.6094379124341,0.2010173112953,0.00399202126953746,1.04933300734537,0.0392207131532813,53,"NAD binding"
"GO:0019902",0.2988,0.0284,0.0081,1e-04,2.32212091132386,2.11296423371848,0.233436564836956,0.00796737607742548,1.13330964683182,0.0768870383239876,189,"phosphatase binding"
"GO:0030215",0.1494,0.0138,0.0034,0,2.31867123074567,1.48160454092422,0.125534420035392,0.00339423306801562,0.784615511553706,0.0334347760862374,23,"semaphorin receptor binding"
"GO:0098631",0.2092,0.0199,0.0023,0,2.30831029947209,1.19392246847243,0.170254400648831,0.00229735904868346,0.947330254679798,0.0227394869694893,67,"cell adhesion mediator activity"
"GO:0000149",0.28,0.027,0.011,1e-04,2.30615015915854,2.38959646998368,0.220218146985105,0.0108399450380009,1.09598416626184,0.103360514991159,106,"SNARE binding"
"GO:0030165",0.3526,0.0344,0.009,0,2.30145451062376,2.30258509299405,0.268207117683192,0.0089597413714718,1.21418830511039,0.0861776962410522,85,"PDZ domain binding"
"GO:0004112",0.1522,0.0147,0.0025,0,2.27808354495223,1.25276296849537,0.127080156013246,0.00249688019858715,0.787902399395494,0.0246926125903714,26,"cyclic-nucleotide phosphodiesterase activity"
