"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0016247",0.6996,0.034,0.1325,4e-04,2.99658904927397,4.55762924121909,0.496958153172282,0.124027658353725,1.78627180267533,0.839728017769782,145,"channel regulator activity"
"GO:0019829",0.5003,0.0254,0.0394,0,2.94384071411719,3.6988297849671,0.380582307743367,0.0386436235922045,1.56592090205898,0.332177312338332,53,"ATPase-coupled monoatomic cation transmembrane transporter activity"
"GO:0141108",0.7135,0.0398,0.1356,4e-04,2.86290091595981,4.58058471051548,0.499509675365048,0.126761225595352,1.76113309685938,0.852973244519803,146,"transporter regulator activity"
"GO:0019199",0.5205,0.0288,0.0415,0,2.86220088092947,3.74950407593037,0.390646153634064,0.0406619817188897,1.57226479097441,0.347129531095201,79,"transmembrane receptor protein kinase activity"
"GO:0051019",0.3851,0.0219,0.0147,0,2.82495949271,2.75366071235426,0.304108699562889,0.0145930023029001,1.38115401876394,0.137149838147234,28,"mitogen-activated protein kinase binding"
"GO:0045499",0.3823,0.0218,0.0154,0,2.82205743642611,2.79728133483015,0.302183000573614,0.015282623531157,1.37618597179913,0.143234168085908,28,"chemorepellent activity"
"GO:0005244",0.6735,0.0392,0.0993,2e-04,2.82010468002284,4.42584413817394,0.476466055294992,0.0944736336000148,1.7150139221128,0.687643038567984,172,"voltage-gated monoatomic ion channel activity"
"GO:0044325",0.6859,0.0404,0.1118,0,2.80890784038857,4.72561633906396,0.482694291247259,0.105980323537232,1.72233406628042,0.750472247179215,133,"transmembrane transporter binding"
"GO:1901981",0.6535,0.0386,0.0751,2e-04,2.80504246708952,4.14972670807369,0.465020601011629,0.0722137005063789,1.69313693131075,0.558189050641042,178,"phosphatidylinositol phosphate binding"
"GO:0004721",0.5955,0.0358,0.0595,0,2.78558139636309,4.1026433650368,0.432013091728507,0.0577970987262166,1.6334477962389,0.466873736236808,180,"phosphoprotein phosphatase activity"
"GO:0005178",0.6294,0.0379,0.0725,0,2.78536028791927,4.29728540621879,0.451012407905298,0.069992371820035,1.66569349357532,0.545227050483323,157,"integrin binding"
"GO:0030215",0.4543,0.0274,0.0273,0,2.77456739717358,3.34286180464919,0.347493346150497,0.026934001240081,1.4703743132877,0.241376319575269,23,"semaphorin receptor binding"
"GO:0005267",0.6181,0.0377,0.0956,1e-04,2.77242721048945,4.47526856141415,0.44424589579453,0.0912021634064526,1.65153142938166,0.669902071279542,122,"potassium channel activity"
"GO:0051287",0.5491,0.0337,0.0439,0,2.7633603929286,3.80443779474821,0.404529518537878,0.0429636994321157,1.57998830393153,0.363948427905231,53,"NAD binding"
"GO:0001540",0.6379,0.04,0.0778,0,2.74617588090399,4.36691299686383,0.454194220352916,0.0749219265172593,1.66216589145502,0.575489137091713,85,"amyloid-beta binding"
"GO:1902936",0.5554,0.0359,0.0559,0,2.71327590900281,4.04129534113228,0.406462133196787,0.0543934838303317,1.57332641510762,0.444044590075639,107,"phosphatidylinositol bisphosphate binding"
"GO:0019902",0.6395,0.0416,0.075,1e-04,2.71039486806146,4.23542316048201,0.453633324830398,0.0722206665792928,1.65296810089123,0.558616287602339,189,"phosphatase binding"
"GO:0015079",0.6282,0.0409,0.0865,1e-04,2.70916334425603,4.37632861355924,0.447389386618455,0.0828615257140141,1.6425253168367,0.622261552762695,158,"potassium ion transmembrane transporter activity"
"GO:0030276",0.3771,0.0245,0.0219,1e-04,2.69648025873251,3.03582673075587,0.295775150054126,0.0215636446356931,1.3434203966173,0.197031350166051,56,"clathrin binding"
"GO:0099106",0.6796,0.0461,0.1234,3e-04,2.67070176104443,4.56113791583759,0.473486706460323,0.116059846107197,1.67448964887675,0.80079819166721,140,"ion channel regulator activity"
"GO:0035255",0.2785,0.0184,0.0061,1e-04,2.66772922652587,1.86478460424294,0.227454747488045,0.00598147531553476,1.1621473504276,0.0582123592987625,23,"ionotropic glutamate receptor binding"
"GO:0022843",0.6741,0.0465,0.0982,3e-04,2.65413111700723,4.33477374982334,0.469824444535685,0.0933725208536374,1.66467563575355,0.681110926927998,143,"voltage-gated monoatomic cation channel activity"
"GO:0005248",0.2842,0.0191,0.0092,0,2.65247087347511,2.32238772029023,0.2312160715253,0.00915793778476572,1.1711997739732,0.0880108773227134,22,"voltage-gated sodium channel activity"
