"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0032182",0.5082,0.0331,0.0256,0,2.70354348239378,3.28091121578765,0.378352895913147,0.0252778071842686,1.5194030498422,0.227932068046007,119,"ubiquitin-like protein binding"
"GO:0140030",0.545,0.0385,0.0366,0,2.62631830383783,3.62700405039585,0.397246546015679,0.0359461267734691,1.53837999116838,0.311886761148598,187,"modification-dependent protein binding"
"GO:0016922",0.4861,0.0378,0.0214,0,2.53004919418327,3.10906095886099,0.359052150830884,0.0211742352314066,1.44768706490283,0.193920692637306,136,"nuclear receptor binding"
"GO:0000149",0.4872,0.0396,0.024,1e-04,2.48695709135117,3.12356564506388,0.358059133639899,0.0236165316169827,1.43658428697203,0.214111879283862,107,"SNARE binding"
"GO:0003714",0.5273,0.0439,0.029,0,2.46522650942206,3.40119738166216,0.380537771162147,0.0285874568519125,1.47230628120938,0.254642218373581,198,"transcription corepressor activity"
"GO:0043130",0.4167,0.035,0.0166,0,2.45124453304702,2.86789890204411,0.313928796685836,0.016463726030665,1.34218765685471,0.153579087928301,99,"ubiquitin binding"
"GO:0003735",0.4867,0.042,0.0268,1e-04,2.42850034702244,3.22972584089227,0.355416955305993,0.026347175014515,1.41868655833055,0.236441355681951,176,"structural constituent of ribosome"
"GO:0043021",0.5101,0.046,0.0268,3e-04,2.38641766406418,3.0626717562291,0.367202508156875,0.0261472150058503,1.43001625644947,0.234445347035236,169,"ribonucleoprotein complex binding"
"GO:0004386",0.3766,0.0342,0.0143,0,2.37278935166729,2.72785282839839,0.285988510002143,0.0141987193998129,1.26734634012706,0.133656384812674,154,"helicase activity"
"GO:0030276",0.3369,0.033,0.0083,0,2.29638946910408,2.23001440015921,0.257886310869438,0.00826574441703259,1.18935520773564,0.0797349680188535,56,"clathrin binding"
"GO:0017124",0.4752,0.0482,0.0255,2e-04,2.2699443105545,3.09482317619822,0.341719166434264,0.0249803185276321,1.35615509354485,0.225137569921074,122,"SH3 domain binding"
"GO:0030374",0.3502,0.0366,0.0133,0,2.23435181136511,2.66025953726586,0.264306602852164,0.0132123314721349,1.19263498133594,0.124868982045869,55,"nuclear receptor coactivator activity"
"GO:0008757",0.3604,0.0377,0.0119,0,2.23414577812239,2.55722731136763,0.270772048521808,0.0118297517535772,1.20701827111312,0.112435429329788,165,"S-adenosylmethionine-dependent methyltransferase activity"
"GO:0019843",0.3311,0.0355,0.0092,0,2.20812386779426,2.32238772029023,0.251121266217335,0.00915793778476572,1.15736844143333,0.0880108773227134,67,"rRNA binding"
"GO:0019905",0.3308,0.0359,0.0095,1e-04,2.19632082670986,2.25606507735915,0.250509651080265,0.00935516377042183,1.15372462412514,0.0897548629353805,67,"syntaxin binding"
"GO:0043022",0.2983,0.0324,0.0086,2e-04,2.192890514876,2.07944154167984,0.229169527521749,0.00836325065782159,1.10137784668469,0.0805032188490706,110,"ribosome binding"
