"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0005244",0.9021,0.0311,0.3215,1e-04,3.33697725912078,5.6807929564315,0.612332345434897,0.278667460061873,2.03389268629463,1.43765009112074,172,"voltage-gated monoatomic ion channel activity"
"GO:0022832",0.9017,0.0311,0.3214,1e-04,3.33653424216814,5.68048283082815,0.612122029434333,0.278591785613315,2.03349344484806,1.43741281504891,173,"voltage-gated channel activity"
"GO:0005544",0.5809,0.0216,0.0473,0,3.24834870538438,3.87743156065853,0.436624279383812,0.0462154237969629,1.72267848295685,0.387301137480493,53,"calcium-dependent phospholipid binding"
"GO:0022843",0.9132,0.0397,0.3444,0,3.11182127344909,5.84470316571258,0.609845022822217,0.295947816868814,1.9813716518646,1.49155487177738,143,"voltage-gated monoatomic cation channel activity"
"GO:0005249",0.7659,0.0335,0.185,0,3.1013970907335,5.2257466737132,0.535709375297256,0.169742774587095,1.86966795061345,1.04731899428056,99,"voltage-gated potassium channel activity"
"GO:0045499",0.4604,0.0205,0.0249,0,3.06621241060604,3.25424296870549,0.358417667531582,0.0245950468553801,1.53700106153214,0.222343231143441,28,"chemorepellent activity"
"GO:0005267",0.8195,0.0377,0.224,1e-04,3.05407431049441,5.3207902224001,0.561555012440982,0.202024189089801,1.89875263830977,1.17457382947115,122,"potassium channel activity"
"GO:0030165",0.7478,0.036,0.1126,1e-04,3.00755401251916,4.63737332648273,0.522990710374015,0.106599623658723,1.82998987318248,0.753242779586673,85,"PDZ domain binding"
"GO:0005248",0.3502,0.0175,0.0111,1e-04,2.94358512967668,2.39789527279837,0.28290409129102,0.0109388521148831,1.34325359488842,0.104261010324409,22,"voltage-gated sodium channel activity"
"GO:0008373",0.347,0.0181,0.0106,0,2.90251414472189,2.45100509811232,0.279941752297214,0.0105442138756711,1.33102687141025,0.100749903100143,21,"sialyltransferase activity"
"GO:0015079",0.7796,0.0421,0.1804,2e-04,2.89653985763681,5.01838298088708,0.535150711933505,0.165653384083981,1.82293622357755,1.02904896650967,158,"potassium ion transmembrane transporter activity"
"GO:0141108",0.586,0.032,0.062,0,2.87851725836162,4.14313472639153,0.429716456153285,0.0601539228197471,1.64807570513951,0.482426149244293,146,"transporter regulator activity"
"GO:0008227",0.381,0.0214,0.0245,0,2.83635964974558,3.23867845216438,0.301633639195748,0.0242046886968174,1.37677639148036,0.219135529916671,40,"G protein-coupled amine receptor activity"
"GO:0099106",0.531,0.0312,0.055,0,2.80467703679128,4.02535169073515,0.395197944032706,0.0535407669280298,1.57058298603122,0.438254930931155,140,"ion channel regulator activity"
"GO:0030594",0.6337,0.0391,0.0772,0,2.7617761119999,4.35926964755127,0.452492427173862,0.0743650819553067,1.66290712679055,0.572108852182889,98,"neurotransmitter receptor activity"
"GO:0000149",0.6028,0.0381,0.0676,1e-04,2.73712055028142,4.13298235492751,0.43435998056279,0.0653131435478988,1.6270942958977,0.515410501726808,107,"SNARE binding"
"GO:0005251",0.5187,0.0327,0.0541,0,2.73575388465608,4.00914971615887,0.385677974058866,0.0526873222790065,1.53952956119878,0.432431556337979,28,"delayed rectifier potassium channel activity"
"GO:0035254",0.5875,0.0372,0.0488,0,2.7347414110878,3.90801498403061,0.425635677102337,0.047646653467353,1.61162211424894,0.3974329364109,44,"glutamate receptor binding"
"GO:0043178",0.3785,0.0238,0.0159,0,2.72801094366475,2.82731362192903,0.297474756440369,0.0157749191153622,1.35198885064251,0.147557564357615,90,"alcohol binding"
"GO:0044325",0.6571,0.0444,0.0915,0,2.67384479041477,4.52720864451838,0.461626528810774,0.0875528970078615,1.65690811865054,0.649717622632609,133,"transmembrane transporter binding"
"GO:0051287",0.3366,0.0227,0.0079,1e-04,2.65638671458072,2.09074109693377,0.267682887265003,0.00776896337836183,1.26927509239898,0.0750351859429141,53,"NAD binding"
"GO:0004860",0.4249,0.0297,0.028,1e-04,2.62994192233602,3.27198565018215,0.324834138139038,0.02751517203264,1.39798367693586,0.245860577598442,73,"protein kinase inhibitor activity"
"GO:0015276",0.4733,0.0336,0.0426,1e-04,2.61798635081986,3.67974697055066,0.354456928684971,0.0416175983515351,1.45655887881179,0.353873821659021,169,"ligand-gated monoatomic ion channel activity"
"GO:0001540",0.4245,0.0303,0.0187,0,2.60964685046732,2.98061863574394,0.323970852986941,0.0185273046138836,1.39260594370555,0.171429115627531,85,"amyloid-beta binding"
"GO:0015085",0.413,0.0295,0.0309,0,2.60813929021195,3.4626060097908,0.316641856216683,0.0304322071202019,1.37659496403118,0.269263486927763,132,"calcium ion transmembrane transporter activity"
"GO:0051018",0.333,0.024,0.0082,0,2.5922651681085,2.21920348405499,0.263715514579256,0.0081665626663934,1.25045616239745,0.0788111804242898,53,"protein kinase A binding"
"GO:0019894",0.4419,0.0324,0.0183,1e-04,2.5847881109465,2.86479491610651,0.334075499468142,0.0180345751951493,1.40925383906916,0.167054084663166,44,"kinesin binding"
"GO:0004629",0.3407,0.0248,0.009,0,2.58355866719367,2.30258509299405,0.268694394024991,0.0089597413714718,1.26165191591261,0.0861776962410522,29,"phospholipase C activity"
