"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0005244",0.743,0.0256,0.1564,1e-04,3.33112981904544,4.96348015617898,0.530329959353615,0.145211736159721,1.90386470396776,0.94056903872534,172,"voltage-gated monoatomic ion channel activity"
"GO:0022832",0.7376,0.0256,0.1564,1e-04,3.32384528663081,4.96348015617898,0.527227043573211,0.145211736159721,1.89743840552223,0.94056903872534,173,"voltage-gated channel activity"
"GO:0017080",0.2252,0.0083,0.0045,2e-04,3.19140516352281,1.52242653544447,0.194838351559451,0.00428992527018582,1.09953522366671,0.0420188827541012,40,"sodium channel regulator activity"
"GO:0008200",0.2262,0.0086,0.008,1e-04,3.16406758837321,2.10191439753189,0.195356725685963,0.00786817464884355,1.09983928268708,0.0759615408030449,37,"ion channel inhibitor activity"
"GO:0016248",0.2262,0.0086,0.008,1e-04,3.16406758837321,2.10191439753189,0.195356725685963,0.00786817464884355,1.09983928268708,0.0759615408030449,38,"channel inhibitor activity"
"GO:0141110",0.2262,0.0086,0.008,1e-04,3.16406758837321,2.10191439753189,0.195356725685963,0.00786817464884355,1.09983928268708,0.0759615408030449,38,"transporter inhibitor activity"
"GO:0015079",0.6571,0.0272,0.1127,1e-04,3.15003491751801,4.63825322095217,0.478232432700052,0.106689499181184,1.78373469420324,0.753713035885017,158,"potassium ion transmembrane transporter activity"
"GO:0005248",0.2253,0.009,0.0144,2e-04,3.11927645964545,2.55204595262563,0.194225970601792,0.0140973246981581,1.09339995125016,0.132532890294933,22,"voltage-gated sodium channel activity"
"GO:0022843",0.6768,0.0295,0.14,1e-04,3.10112557555959,4.85344971057384,0.487813967658879,0.130928267406071,1.79150203583752,0.874469237020816,143,"voltage-gated monoatomic cation channel activity"
"GO:0035254",0.2666,0.0121,0.0034,0,3.01688109804697,1.48160454092422,0.224308764887474,0.00339423306801562,1.18488000532749,0.0334347760862374,44,"glutamate receptor binding"
"GO:0005267",0.5128,0.0257,0.1105,2e-04,2.95717051926958,4.53170303410622,0.388586932030882,0.104610384349679,1.58414050283018,0.742317464471672,122,"potassium channel activity"
"GO:0019894",0.2622,0.0131,0.0035,0,2.92673940206704,1.50407739677627,0.219841293090507,0.00349388925425584,1.16392416232724,0.0344014267173323,44,"kinesin binding"
"GO:0005160",0.0527,0.002,1e-04,0,2.88480071284671,0.0953101798043249,0.049360289612469,9.99950003332973e-05,0.403502398940316,0.000999500333083645,26,"transforming growth factor beta receptor binding"
"GO:0005249",0.6351,0.0356,0.0927,2e-04,2.85530754327744,4.35777663245042,0.456722995663158,0.0884517175918963,1.69029716887375,0.653966386769556,99,"voltage-gated potassium channel activity"
