"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0030552",0.4981,0.0109,0.0457,2e-04,3.73626807635808,3.6614226078809,0.393356615363324,0.0444865376197398,1.68512906969419,0.374381524550395,23,"cAMP binding"
"GO:0031681",0.4845,0.011,0.0388,0,3.70027263794338,3.68386691229039,0.384138075183343,0.0380662008064563,1.66122657959979,0.327863862084613,23,"G-protein beta-subunit binding"
"GO:0004993",0.5033,0.0119,0.044,0,3.66594401771505,3.80666248977032,0.395832939898074,0.043059489460447,1.68480897012884,0.364643113587909,22,"G protein-coupled serotonin receptor activity"
"GO:0009975",0.2694,0.0061,0.0041,0,3.63980756012154,1.62924053973028,0.232462877574365,0.00409161790325356,1.2474980221452,0.040181789632832,21,"cyclase activity"
"GO:0099095",0.2512,0.0061,0.0051,0,3.57012763948355,1.80828877117927,0.218021620493041,0.00508703904855721,1.19697381614102,0.049742091894814,21,"ligand-gated monoatomic anion channel activity"
"GO:0005244",0.9524,0.0276,0.521,0,3.50662782494492,6.25766758788264,0.641833398777264,0.419368013277156,2.10992817825545,1.82616089594539,172,"voltage-gated monoatomic ion channel activity"
"GO:0022832",0.9523,0.0276,0.521,0,3.50652293167373,6.25766758788264,0.641782178453028,0.419368013277156,2.10983315283608,1.82616089594539,173,"voltage-gated channel activity"
"GO:0042562",0.4923,0.0138,0.0325,0,3.50649032746962,3.51154543883102,0.386612906899173,0.0319830458530507,1.64957074159069,0.281412459438185,92,"hormone binding"
"GO:0016638",0.2622,0.007,0.0051,0,3.49347265777133,1.80828877117927,0.225880616431577,0.00508703904855721,1.21936771098741,0.049742091894814,20,"oxidoreductase activity, acting on the CH-NH2 group of donors"
"GO:0050145",0.2715,0.0074,0.0052,0,3.47940690825403,1.82454929205105,0.232824551550624,0.00518652668730015,1.24098868208305,0.0506931143155182,20,"nucleoside monophosphate kinase activity"
"GO:0001972",0.2655,0.0077,0.0061,0,3.42205121794536,1.96009478404727,0.227796794698822,0.00608147031586795,1.22191669502749,0.059211859631846,20,"retinoic acid binding"
"GO:0005248",0.5656,0.0194,0.071,0,3.32411868654625,4.27666611901606,0.429054918175925,0.0685927914656117,1.7182096885485,0.536493370514568,22,"voltage-gated sodium channel activity"
"GO:0016247",0.6954,0.0257,0.2092,0,3.26126064248783,5.34805945844285,0.50254339486094,0.189958983923166,1.84494701717739,1.12881813072518,144,"channel regulator activity"
"GO:0141108",0.6954,0.0257,0.2092,0,3.26126064248783,5.34805945844285,0.50254339486094,0.189958983923166,1.84494701717739,1.12881813072518,145,"transporter regulator activity"
"GO:0008081",0.3624,0.0157,0.0113,1e-04,3.08009543653936,2.41428908257405,0.293669820403023,0.0111366369256545,1.38542968315854,0.106059571960324,87,"phosphoric diester hydrolase activity"
"GO:0015079",0.8992,0.0405,0.4111,0,3.07692353362218,6.02126603834477,0.601731378021715,0.344369542081578,1.96174747003757,1.63139507978614,158,"potassium ion transmembrane transporter activity"
"GO:0005251",0.4323,0.019,0.1284,0,3.07569805519187,4.8629083820668,0.340459789563095,0.120800700145704,1.49808374706718,0.825928291793764,28,"delayed rectifier potassium channel activity"
"GO:0016849",0.351,0.0154,0.0088,2e-04,3.06634984076794,2.10006082888257,0.285562435446905,0.00856152566590634,1.36306298542868,0.0823431457710779,23,"phosphorus-oxygen lyase activity"
"GO:0005184",0.201,0.0087,0.024,0,3.03614181189187,3.2188758248682,0.174492170019194,0.0237165266173161,1.01851847062171,0.215111379616945,29,"neuropeptide hormone activity"
"GO:0160041",0.201,0.0087,0.024,0,3.03614181189187,3.2188758248682,0.174492170019194,0.0237165266173161,1.01851847062171,0.215111379616945,29,"neuropeptide activity"
"GO:0098632",0.2045,0.0089,0.0024,1e-04,3.03291127679574,1.12846525181779,0.177203914640593,0.00229712959938812,1.02824105721104,0.0227170262842325,52,"cell-cell adhesion mediator activity"
"GO:0005249",0.7903,0.04,0.3492,0,2.96010509591084,5.85850441985175,0.543162490421809,0.299511824205358,1.84991606197032,1.5022980368762,99,"voltage-gated potassium channel activity"
"GO:0030165",0.3479,0.0176,0.0153,0,2.93162376747357,2.79116510781272,0.281100912158366,0.0151841353250401,1.33728095774873,0.142367241286922,85,"PDZ domain binding"
"GO:0005385",0.3218,0.0163,0.0097,0,2.92632643489206,2.37024374146786,0.262825862892632,0.00965325702813835,1.28835820852006,0.0925791812930932,24,"zinc ion transmembrane transporter activity"
"GO:0015662",0.3247,0.0166,0.0123,0,2.91807781023808,2.58776403522771,0.264722292677414,0.0122249696225689,1.29263376340283,0.116003675756306,24,"P-type ion transporter activity"
"GO:0140358",0.3247,0.0166,0.0123,0,2.91807781023808,2.58776403522771,0.264722292677414,0.0122249696225689,1.29263376340283,0.116003675756306,24,"P-type transmembrane transporter activity"
