"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0017124",0.725,0.0395,0.1366,1e-04,2.8862480407123,4.82904074569492,0.506487222167392,0.127941354880551,1.77731878507326,0.860201265223111,121,"SH3 domain binding"
"GO:0003735",0.7529,0.0414,0.1538,0,2.87811137097974,5.04213396115563,0.520705597499702,0.143060842840652,1.79704955386259,0.931376369292196,159,"structural constituent of ribosome"
"GO:1902936",0.4856,0.0264,0.0413,1e-04,2.8768994169554,3.64947690624791,0.369761196737069,0.0403699375533801,1.53318548093434,0.344715603369307,107,"phosphatidylinositol bisphosphate binding"
"GO:0019902",0.7072,0.0405,0.1234,1e-04,2.83703311244115,4.72819200050075,0.4951532347138,0.116259806115862,1.7483639802656,0.802794200313925,189,"phosphatase binding"
"GO:0097110",0.5076,0.0293,0.0561,0,2.8205141404727,4.04480411666196,0.381640022860466,0.0545828777702917,1.54738148494381,0.445326641533295,70,"scaffold protein binding"
"GO:0019903",0.5985,0.0352,0.0762,1e-04,2.80703685563584,4.25108927722641,0.43447104475326,0.0733363230728489,1.64218001508815,0.565450027180904,142,"protein phosphatase binding"
"GO:0000149",0.7202,0.0434,0.1252,1e-04,2.78767702189098,4.74255777030279,0.499955951529087,0.117860802633231,1.74391028479244,0.81081920994436,106,"SNARE binding"
"GO:0016247",0.5381,0.0323,0.069,4e-04,2.78434368547122,3.91202300542815,0.39875856598622,0.0663237120215813,1.57342293975339,0.520736507665445,144,"channel regulator activity"
"GO:1901981",0.701,0.0434,0.1181,1e-04,2.76069393458763,4.68465329655693,0.488731701807569,0.111530821170852,1.72022301890284,0.778783986886408,178,"phosphatidylinositol phosphate binding"
"GO:0044325",0.6092,0.0385,0.0803,0,2.73748610037549,4.39814601655377,0.437959796759466,0.0772387803408022,1.63326724857266,0.58945194422118,133,"transmembrane transporter binding"
"GO:0019199",0.488,0.0314,0.0555,0,2.71420406667659,4.0342406381524,0.366515833776178,0.0540145883062383,1.49848084184812,0.441475545631197,79,"transmembrane receptor protein kinase activity"
"GO:0030165",0.6106,0.0399,0.0825,0,2.70494841100615,4.42484663185681,0.437482225695257,0.0792731808945079,1.62518180191549,0.601579987034455,85,"PDZ domain binding"
"GO:0030331",0.356,0.0229,0.0244,0,2.70385732284217,3.23474917402449,0.281897459037379,0.0241070753432331,1.3111217929424,0.218331994316988,39,"nuclear estrogen receptor binding"
"GO:0050661",0.3749,0.0243,0.0186,0,2.69851875483666,2.97552956623647,0.294371548740699,0.0184291354683671,1.34040625703841,0.170586300575534,52,"NADP binding"
"GO:0051087",0.5619,0.0371,0.0652,0,2.69288771033733,4.19268046294296,0.409474672267988,0.06316257495764,1.57440390055661,0.501986675098786,131,"protein-folding chaperone binding"
"GO:0048156",0.4404,0.0296,0.0282,0,2.6689514848643,3.37416870927424,0.335750475492803,0.0278097006392672,1.42785682216787,0.248421358498478,43,"tau protein binding"
"GO:0019208",0.526,0.0358,0.063,0,2.66170270336648,4.15888308335967,0.387475857854611,0.0610950993598108,1.5281671559755,0.488580014818671,104,"phosphatase regulator activity"
