"Pathway","psig.protein","psig.ahba","psigfdr.protein","psigfdr.ahba","inflation_log","inflation_logfdr","inflation_log1","inflation_logfdr1","inflation_log2","inflation_logfdr2","PathwaySize","PathwayName"
"GO:0003735",0.6247,0.033,0.0654,0,2.91251049838816,4.19569705648239,0.452855993216066,0.0633503155007616,1.69540864789348,0.5031965966015,159,"structural constituent of ribosome"
"GO:0140030",0.5251,0.0359,0.0345,0,2.65727975769028,3.56953269648137,0.386789367598082,0.0339182182034606,1.52599231578067,0.296394013053802,187,"modification-dependent protein binding"
"GO:0043021",0.48,0.0353,0.0248,1e-04,2.58404952883496,3.15506431212325,0.357350847986093,0.024397476600054,1.45553356836372,0.220542769614152,168,"ribonucleoprotein complex binding"
"GO:0000149",0.433,0.0328,0.0196,0,2.55258373161143,3.02529107579554,0.327496588295739,0.0194103935198234,1.38967718712351,0.17898265552844,106,"SNARE binding"
"GO:0051082",0.4538,0.038,0.0185,0,2.45629611574673,2.9704144655697,0.336885033324701,0.0183309566847234,1.38954992557966,0.169742774587095,112,"unfolded protein binding"
"GO:0045182",0.3725,0.0325,0.0173,1e-04,2.41137256574185,2.81159088004305,0.284650848548498,0.0170520638172324,1.27145510150752,0.158565069338255,134,"translation regulator activity"
"GO:0003714",0.4864,0.0435,0.0265,1e-04,2.39359595201891,3.2188758248682,0.353776641542319,0.0260549624765178,1.40766711537277,0.2340726218464,198,"transcription corepressor activity"
"GO:0017124",0.4226,0.0382,0.0245,1e-04,2.38011286693083,3.14336827236006,0.314997738906286,0.0241046936964841,1.33011444175294,0.218136029583587,121,"SH3 domain binding"
"GO:0043130",0.3835,0.0366,0.0148,2e-04,2.32493973854985,2.57768838323897,0.288670393471374,0.0144915687403234,1.26399436775666,0.136023295234702,99,"ubiquitin binding"
"GO:0008757",0.3668,0.035,0.0171,0,2.32402037371411,2.89591193827178,0.278070814541667,0.0169554406494134,1.24062612197397,0.15785808461558,163,"S-adenosylmethionine-dependent methyltransferase activity"
"GO:0001222",0.3096,0.03,0.0067,1e-04,2.30451870622944,1.94591014905531,0.240162944833244,0.00657765975290725,1.14764662326972,0.0638514719865328,47,"transcription corepressor binding"
"GO:0097110",0.3536,0.0344,0.0091,0,2.30427857350038,2.31253542384721,0.268946161394311,0.00905884448834615,1.21639532432449,0.0870947068509337,70,"scaffold protein binding"
"GO:0070063",0.2466,0.0244,0.0065,0,2.27706536678595,2.01490302054226,0.19631277004938,0.00647896609770907,1.02466919697643,0.0629747991613884,57,"RNA polymerase binding"
"GO:0016796",0.234,0.0235,0.0068,0,2.26091239659348,2.05412373369555,0.187032799363989,0.00677698427902367,0.994899836908669,0.0657877405380032,62,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
"GO:0001098",0.2323,0.0235,0.0076,2e-04,2.2536520614767,1.96944064646551,0.185654215842733,0.00737128549365179,0.989797019292517,0.0712524590769196,61,"basal transcription machinery binding"
"GO:0001099",0.2323,0.0235,0.0076,2e-04,2.2536520614767,1.96944064646551,0.185654215842733,0.00737128549365179,0.989797019292517,0.0712524590769196,61,"basal RNA polymerase II transcription machinery binding"
"GO:0090079",0.3483,0.0357,0.0139,1e-04,2.25315439675226,2.60605103314709,0.263767013045196,0.0137042859760638,1.19501608432057,0.129151184131962,106,"translation regulator activity, nucleic acid binding"
"GO:0016922",0.4442,0.0462,0.0194,0,2.24412972680988,3.01553490085017,0.322390983080571,0.0192142189238044,1.31434127903347,0.17730901497041,136,"nuclear receptor binding"
"GO:0008094",0.3283,0.034,0.0104,0,2.24162112789291,2.43361335540045,0.250465153070083,0.0103462920541443,1.16198408467041,0.0989399478549035,117,"ATP-dependent activity, acting on DNA"
"GO:0008135",0.3175,0.0339,0.0164,2e-04,2.21113564580384,2.67414864942653,0.24239794182287,0.0160669924612056,1.13719129159378,0.149864346646573,83,"translation factor activity, RNA binding"
"GO:0140034",0.2925,0.0314,0.0099,0,2.20371921646987,2.3887627892351,0.225661224765725,0.0098513160503742,1.09429043117195,0.0944006754214843,82,"methylation-dependent protein binding"
"GO:0004386",0.379,0.0411,0.0208,0,2.2001235120321,3.08190996979504,0.281080752312595,0.0205866336083883,1.22223173855215,0.188966099512623,152,"helicase activity"
"GO:0031072",0.3123,0.0338,0.0107,3e-04,2.19754381117772,2.19722457733622,0.238539989140302,0.0103432050894819,1.12540509201873,0.0986581447467015,128,"heat shock protein binding"
"GO:0019902",0.348,0.038,0.0124,1e-04,2.19151027607278,2.49994452715254,0.261326227746418,0.0122237546884987,1.17753954725778,0.115894251138416,189,"phosphatase binding"
"GO:0051018",0.2222,0.0245,0.004,1e-04,2.16938977834278,1.51412773262978,0.176447824781861,0.00389202626920413,0.950866754838112,0.0382212128201977,53,"protein kinase A binding"
"GO:0000993",0.1913,0.021,0.0038,2e-04,2.16801419923642,1.38629436111989,0.15426260864065,0.00359281823603003,0.878563118368648,0.0352977820810237,36,"RNA polymerase II complex binding"
"GO:0004721",0.344,0.0386,0.0108,1e-04,2.16471529877092,2.37278935166729,0.257776589672876,0.0106421015315688,1.16423247567642,0.101557087992009,180,"phosphoprotein phosphatase activity"
"GO:0030276",0.274,0.0306,0.0079,0,2.1636139770737,2.18605127673809,0.212020400237985,0.0078689583786952,1.0521165805722,0.0760346862759976,56,"clathrin binding"
"GO:0048487",0.1926,0.0218,0.0025,0,2.13903363888208,1.25276296849537,0.154570019792308,0.00249688019858715,0.876426133310227,0.0246926125903714,41,"beta-tubulin binding"
"GO:0008175",0.1968,0.0224,0.0054,1e-04,2.13452039682496,1.7609878105613,0.157498523596942,0.0052854772760045,0.885764141215,0.0515929497860871,33,"tRNA methyltransferase activity"
"GO:0005246",0.177,0.0202,0.0015,0,2.12778236861412,0.916290731874155,0.142970141771451,0.00149887612373595,0.834860484086231,0.0148886124937506,47,"calcium channel regulator activity"
"GO:0019905",0.2534,0.0297,0.0076,0,2.11464517687282,2.15176220325946,0.19659236112787,0.00757126549631813,1.0023764685632,0.0732504617395925,66,"syntaxin binding"
"GO:0030374",0.2755,0.0326,0.0114,1e-04,2.10768475399323,2.42238629280667,0.211258365136317,0.0112355146634124,1.04092139345243,0.106957641172009,55,"nuclear receptor coactivator activity"
"GO:1901981",0.3458,0.0417,0.0121,1e-04,2.09454932467181,2.47730205040278,0.256134637763815,0.0119273852123851,1.14615827425513,0.113221643756939,178,"phosphatidylinositol phosphate binding"
"GO:0019205",0.1906,0.0226,0.0015,0,2.0941631535052,0.916290731874155,0.152108978073391,0.00149887612373595,0.863020727634071,0.0148886124937506,41,"nucleobase-containing compound kinase activity"
"GO:0032182",0.4406,0.0536,0.0244,1e-04,2.09037061221203,3.13943899422017,0.312846822026191,0.0240070803428999,1.25832781312878,0.217332493983904,119,"ubiquitin-like protein binding"
"GO:0019903",0.3231,0.0394,0.0099,0,2.0822223251804,2.3887627892351,0.241333844474024,0.0098513160503742,1.1102610593996,0.0944006754214843,142,"protein phosphatase binding"
"GO:0140313",0.1774,0.0213,0.0015,0,2.07944154167984,0.916290731874155,0.142232292010108,0.00149887612373595,0.827193691930727,0.0148886124937506,47,"molecular sequestering activity"
"GO:0000175",0.2467,0.0302,0.0048,1e-04,2.07180024167988,1.66254773774805,0.190747102219444,0.00468852173146376,0.979388122916509,0.0458840855657667,36,"3'-5'-RNA exonuclease activity"
"GO:0019208",0.2792,0.0346,0.0069,0,2.06315799604492,2.06686275947298,0.21222000395033,0.00687630393943206,1.03575635317024,0.0667236320429081,104,"phosphatase regulator activity"
"GO:0043175",0.2112,0.0261,0.0047,2e-04,2.05799549829423,1.55814461804655,0.165846395815021,0.00448900948346518,0.903360549333363,0.0439309292257267,41,"RNA polymerase core enzyme binding"
"GO:0030331",0.1843,0.0229,0.0036,0,2.04809767435385,1.52605630349505,0.146510152264488,0.00359353551013022,0.838659002084965,0.0353671438372913,39,"nuclear estrogen receptor binding"
"GO:0061608",0.1327,0.0164,0.0013,0,2.03912827788741,0.832909122935104,0.108337190760659,0.00129915573162013,0.692717535010909,0.0129162252665462,20,"nuclear import signal receptor activity"
"GO:0042162",0.1894,0.0238,0.0058,0,2.03828346918633,1.91692261218206,0.14992778324901,0.00578324475572736,0.849142453946888,0.0563803334361077,38,"telomeric DNA binding"
"GO:0004712",0.1823,0.0229,0.0053,0,2.03724569590819,1.84054963339749,0.144819963406106,0.00528600442923744,0.831599318687454,0.0516432331518384,43,"protein serine/threonine/tyrosine kinase activity"
"GO:0043022",0.2953,0.0377,0.0101,0,2.03553285454378,2.40694510831829,0.221735602924978,0.0100493358530014,1.05456756456803,0.0962188577405429,110,"ribosome binding"
"GO:0008173",0.2959,0.0384,0.0089,0,2.01962956546583,2.29253475714054,0.221524367491543,0.00886062843219647,1.05101361092852,0.0852598439508234,63,"RNA methyltransferase activity"
"GO:0016853",0.3036,0.04,0.0067,0,2.00542737375675,2.04122032885964,0.225908954827988,0.0066776547532405,1.05878186587015,0.0648509723196163,161,"isomerase activity"
"GO:0034212",0.1771,0.023,0.003,0,2.00429135994767,1.38629436111989,0.140314299466809,0.00299550897979837,0.812194096496515,0.0295588022415444,52,"peptide N-acetyltransferase activity"
"GO:0051219",0.2197,0.0288,0.0033,1e-04,2.00229591975133,1.36330484289519,0.170211852365838,0.00319457194909681,0.909122242395543,0.031467689804418,93,"phosphoprotein binding"
"GO:0061733",0.1779,0.0232,0.0029,0,2.00047435735203,1.3609765531356,0.140798220700106,0.00289580311202547,0.813452285649039,0.0285874568519125,47,"peptide-lysine-N-acetyltransferase activity"
"GO:0061650",0.2171,0.0287,0.0035,1e-04,1.99380662739893,1.40876721697195,0.168175110743527,0.00339389425392259,0.901733066942221,0.0334019263842488,40,"ubiquitin-like protein conjugating enzyme activity"
"GO:0051087",0.3251,0.0438,0.0111,0,1.98499594337433,2.4932054526027,0.238620028061277,0.0110388471152164,1.0839009900778,0.105260510657493,131,"protein-folding chaperone binding"
"GO:0051213",0.2014,0.0272,0.0039,0,1.97092395946924,1.58923520511658,0.156650889480364,0.00389241471534385,0.862677635286373,0.0382587121170903,93,"dioxygenase activity"
